362,2532,2011-10-10,High,39,282.070007324219,0.0299999993294477,Regular Air,140.009994506836,7.30999994277954,0.490000009536743,Alan Barnes,Nunavut,Nunavut,Corporate,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.379999995231628,2011-10-11,Delivered
363,2532,2011-10-10,High,24,426.036987304688,0.00999999977648258,Regular Air,78.9599990844727,20.9899997711182,2.5,Alan Barnes,Nunavut,Nunavut,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.810000002384186,2011-10-11,Delivered
381,2631,2010-09-23,Low,27,1078.48999023438,0.0799999982118607,Regular Air,252.660003662109,40.9599990844727,1.99000000953674,Jack Garza,Nunavut,Nunavut,Corporate,Technology,Computer Peripherals,Fuji 5.2GB DVD-RAM,Small Pack,0.550000011920929,2010-09-25,Pending
406,2757,2011-07-19,Critical,39,3554.4599609375,0.0700000002980232,Delivery Truck,1766.01000976563,95.9499969482422,74.3499984741211,Julia West,Nunavut,Nunavut,Corporate,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.569999992847443,2011-07-19,Delivered
413,2791,2009-10-09,High,47,191.669998168945,0,Regular Air,236.270004272461,3.89000010490417,7.01000022888184,Eugene Barchas,Nunavut,Nunavut,Corporate,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,Small Box,0.370000004768372,2009-10-09,Delivered
414,2791,2009-10-09,High,49,5586.330078125,0.0900000035762787,Delivery Truck,80.4400024414063,120.980003356934,30,Eugene Barchas,Nunavut,Nunavut,Corporate,Furniture,Chairs & Chairmats,Hon Every-Day Chair Series Swivel Task Chairs,Jumbo Drum,0.639999985694885,2009-10-11,Delivered
415,2791,2009-10-09,High,18,507.640014648438,0.100000001490116,Regular Air,118.940002441406,30.9799995422363,5.76000022888184,Eugene Barchas,Nunavut,Nunavut,Corporate,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.400000005960464,2009-10-10,Delivered
440,2976,2010-12-09,Not Specified,30,14223.8203125,0.0900000035762787,Delivery Truck,3424.21997070313,500.980010986328,26,Edward Hooks,Nunavut,Nunavut,Consumer,Furniture,Chairs & Chairmats,Global Troy Executive Leather Low-Back Tilter,Jumbo Drum,0.600000023841858,2010-12-11,Returned
471,3232,2012-10-08,Critical,5,42.6599998474121,0.0599999986588955,Regular Air,11.8299999237061,7.84000015258789,4.71000003814697,Brad Eason,Nunavut,Nunavut,Small Business,Office Supplies,Binders and Binder Accessories,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Small Box,0.349999994039536,2012-10-10,Delivered
513,3524,2012-05-02,High,21,427.320007324219,0,Regular Air,52.3499984741211,18.9699993133545,9.02999973297119,Nicole Hansen,Nunavut,Nunavut,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.370000004768372,2012-05-03,Delivered
577,3908,2010-03-08,Medium,8,820.283996582031,0,Regular Air,180.199996948242,115.98999786377,2.5,Dorothy Wardle,Nunavut,Nunavut,Corporate,Technology,Telephones and Communication,6160,Small Box,0.569999992847443,2010-03-08,Delivered
606,4132,2011-05-28,Not Specified,5,14.7600002288818,0.00999999977648258,Regular Air,1.32000005245209,2.88000011444092,0.5,Aaron Bergman,Nunavut,Nunavut,Corporate,Office Supplies,Labels,Avery 49,Small Box,0.360000014305115,2011-05-30,Returned
656,4612,2010-09-19,Medium,9,89.5500030517578,0.0599999986588955,Regular Air,375.640014648438,4.48000001907349,49,Jim Radford,Nunavut,Nunavut,Corporate,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,Large Box,0.600000023841858,2010-09-21,Delivered
669,4676,2011-08-31,High,11,1210.05151367188,0.0399999991059303,Regular Air,104.25,125.98999786377,7.69000005722046,Annie Cyprus,Nunavut,Nunavut,Home Office,Technology,Telephones and Communication,Timeport L7089,Small Box,0.579999983310699,2011-09-01,Delivered
670,4676,2011-08-31,High,50,187.830001831055,0.0299999993294477,Regular Air,85.9599990844727,3.75,0.5,Annie Cyprus,Nunavut,Nunavut,Home Office,Office Supplies,Labels,Avery 510,Small Box,0.370000004768372,2011-09-02,Delivered
671,4676,2011-08-31,High,3,49.5900001525879,0.0700000002980232,Express Air,8.38000011444092,12.2799997329712,6.46999979019165,Annie Cyprus,Nunavut,Nunavut,Home Office,Office Supplies,Paper,Xerox 1881,Small Box,0.379999995231628,2011-09-02,Delivered
672,4676,2011-08-31,High,30,4253.0087890625,0.00999999977648258,Regular Air,1115.68994140625,155.990005493164,8.98999977111816,Annie Cyprus,Nunavut,Nunavut,Home Office,Technology,Telephones and Communication,LX 788,Small Box,0.579999983310699,2011-09-01,Delivered
734,5284,2011-07-08,Not Specified,7,59.3800010681152,0.100000001490116,Regular Air,3.04999995231628,8.6899995803833,2.99000000953674,Annie Cyprus,Nunavut,Nunavut,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Small Box,0.389999985694885,2011-07-10,Returned
735,5316,2009-01-30,Critical,42,1285.36999511719,0.100000001490116,Regular Air,514.070007324219,31.7800006866455,1.99000000953674,Clay Rozendal,Nunavut,Nunavut,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.419999986886978,2009-02-01,Delivered
755,5409,2012-01-08,Low,11,48.9099998474121,0.00999999977648258,Regular Air,7.03999996185303,3.98000001907349,2.97000002861023,Don Jones,Nunavut,Nunavut,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.349999994039536,2012-01-13,Pending
769,5506,2010-11-07,Critical,22,129.619995117188,0.0500000007450581,Regular Air,4.40999984741211,5.88000011444092,3.03999996185303,Beth Thompson,Nunavut,Nunavut,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.360000014305115,2010-11-08,Delivered
782,5569,2010-04-29,Not Specified,12,118.970001220703,0.0900000035762787,Regular Air,0.0599999986588955,9.64999961853027,6.21999979019165,Frank Price,Nunavut,Nunavut,Corporate,Furniture,Office Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.550000011920929,2010-05-01,Returned
786,5607,2011-12-31,Not Specified,8,61.8714981079102,0,Regular Air,50.3300018310547,7.98999977111816,5.03000020980835,Michelle Lonsdale,Nunavut,Nunavut,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.600000023841858,2012-01-03,Returned
817,5894,2009-08-12,High,7,384.329986572266,0.100000001490116,Regular Air,87.6800003051758,58.0999984741211,1.49000000953674,Ann Chong,Nunavut,Nunavut,Corporate,Office Supplies,Binders and Binder Accessories,Avery Arch Ring Binders,Small Box,0.379999995231628,2009-08-13,Delivered
818,5894,2009-08-12,High,3,239.029998779297,0.00999999977648258,Regular Air,68.2200012207031,80.4800033569336,4.5,Ann Chong,Nunavut,Nunavut,Corporate,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,Small Box,0.550000011920929,2009-08-15,Delivered
821,5925,2011-11-12,Low,44,3922.419921875,0.0799999982118607,Regular Air,354.899993896484,92.2300033569336,39.6100006103516,Joy Bell,Nunavut,Nunavut,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.670000016689301,2011-11-19,Pending
822,5925,2011-11-12,Low,25,1733.36254882813,0.0700000002980232,Regular Air,267.010009765625,85.9899978637695,0.990000009536743,Joy Bell,Nunavut,Nunavut,Home Office,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.850000023841858,2011-11-19,Pending
839,6016,2012-01-20,High,19,208.279998779297,0.0700000002980232,Regular Air,3.63000011444092,11.4799995422363,5.42999982833862,Skye Norling,Nunavut,Nunavut,Home Office,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,Small Box,0.360000014305115,2012-01-20,Delivered
853,6116,2009-03-20,Medium,6,9620.8203125,0.0399999991059303,Regular Air,1759.57995605469,1637.53002929688,24.4899997711182,Barry Weirich,Nunavut,Nunavut,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",High Speed Automatic Electric Letter Opener,Medium Box,0.810000002384186,2009-03-22,Delivered
863,6182,2012-07-21,Low,40,255.479995727539,0.0399999991059303,Regular Air,116.790000915527,6.48000001907349,6.65000009536743,Grant Carroll,Nunavut,Nunavut,Corporate,Office Supplies,Paper,Xerox 1966,Small Box,0.360000014305115,2012-07-28,Pending
864,6182,2012-07-21,Low,18,130.320007324219,0.0399999991059303,Express Air,67.2799987792969,6.48000001907349,7.8600001335144,Grant Carroll,Nunavut,Nunavut,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.370000004768372,2012-07-25,Pending
911,6535,2012-06-12,Critical,11,312.359985351563,0.0700000002980232,Express Air,19.3299999237061,28.1499996185303,8.98999977111816,Adrian Hane,Nunavut,Nunavut,Corporate,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Small Pack,0.569999992847443,2012-06-15,Delivered
950,6884,2009-01-15,Low,41,217,0.00999999977648258,Regular Air,61.2099990844727,4.98000001907349,4.75,Skye Norling,Nunavut,Nunavut,Home Office,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.360000014305115,2009-01-20,Pending
951,6884,2009-01-15,Low,47,296.130004882813,0.0399999991059303,Regular Air,119.089996337891,6.34999990463257,1.01999998092651,Skye Norling,Nunavut,Nunavut,Home Office,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.389999985694885,2009-01-20,Pending
956,6916,2010-06-04,Low,40,436.170013427734,0.0799999982118607,Express Air,141.270004272461,10.8999996185303,7.46000003814697,Andrew Gjertsen,Nunavut,Nunavut,Consumer,Office Supplies,Storage & Organization,Crate-A-Files,Small Box,0.589999973773956,2010-06-08,Pending
963,6980,2010-02-18,Not Specified,18,136.289993286133,0.0500000007450581,Regular Air,77.2799987792969,7.30000019073486,7.71999979019165,Ralph Knight,Nunavut,Nunavut,Consumer,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.379999995231628,2010-02-19,Returned
964,6982,2011-11-16,Not Specified,32,1311.25,0,Express Air,407.440002441406,39.4799995422363,1.99000000953674,Dorothy Wardle,Nunavut,Nunavut,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.540000021457672,2011-11-18,Returned
965,6982,2011-11-16,Not Specified,5,544.409973144531,0.0900000035762787,Delivery Truck,338.269989013672,100.980003356934,57.3800010681152,Dorothy Wardle,Nunavut,Nunavut,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.779999971389771,2011-11-18,Returned
966,6982,2011-11-16,Not Specified,41,844.090026855469,0.0399999991059303,Regular Air,52.560001373291,19.9799995422363,10.4899997711182,Dorothy Wardle,Nunavut,Nunavut,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.490000009536743,2011-11-18,Returned
988,7110,2011-08-07,Low,22,6396.2001953125,0.0199999995529652,Regular Air,1902.23999023438,276.200012207031,24.4899997711182,Grant Carroll,Nunavut,Nunavut,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,0,2011-08-11,Pending
1017,7430,2010-06-08,Medium,50,751.77001953125,0.0500000007450581,Regular Air,353.200012207031,15.6700000762939,1.38999998569489,Barry Weirich,Nunavut,Nunavut,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.379999995231628,2010-06-09,Delivered
1073,7906,2009-10-17,Medium,37,1003.05999755859,0.0299999993294477,Regular Air,271.779998779297,25.9799995422363,5.36999988555908,Beth Paige,Nunavut,Nunavut,Consumer,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,2009-10-17,Delivered
1154,8391,2011-08-28,High,4,1266.71997070313,0.0399999991059303,Delivery Truck,268.359985351563,300.980010986328,64.7300033569336,Sylvia Foulston,Nunavut,Nunavut,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.560000002384186,2011-08-29,Delivered
1156,8419,2011-09-29,Critical,19,368.040008544922,0.0700000002980232,Express Air,70.3899993896484,19.9799995422363,5.96999979019165,Nicole Hansen,Nunavut,Nunavut,Small Business,Office Supplies,Paper,Xerox 1936,Small Box,0.379999995231628,2011-10-01,Delivered
1157,8419,2011-09-29,Critical,24,152.600006103516,0.100000001490116,Regular Air,86.620002746582,6.48000001907349,7.03000020980835,Nicole Hansen,Nunavut,Nunavut,Small Business,Office Supplies,Paper,Xerox 214,Small Box,0.370000004768372,2011-09-30,Delivered
1205,8833,2012-05-04,Low,40,3338.97998046875,0,Regular Air,846.72998046875,80.9800033569336,35,Nicole Hansen,Nunavut,Nunavut,Small Business,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.810000002384186,2012-05-08,Pending
1226,8995,2011-05-17,High,5,24.1599998474121,0.0799999982118607,Express Air,8.05000019073486,1.87999999523163,1.49000000953674,Beth Paige,Nunavut,Nunavut,Consumer,Office Supplies,Binders and Binder Accessories,Staples General Use 3-Ring Binders,Small Box,0.370000004768372,2011-05-18,Delivered
1227,8995,2011-05-17,High,41,270.839996337891,0.100000001490116,Express Air,78.0199966430664,6.48000001907349,5.8600001335144,Beth Paige,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1904,Small Box,0.360000014305115,2011-05-18,Delivered
1228,8995,2011-05-17,High,35,3389.92993164063,0.0799999982118607,Express Air,737.940002441406,102.300003051758,21.2600002288818,Beth Paige,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,Luxo Professional Combination Clamp-On Lamps,Large Box,0.589999973773956,2011-05-18,Delivered
1229,8995,2011-05-17,High,42,266.359985351563,0.0700000002980232,Regular Air,191.279998779297,6.48000001907349,8.1899995803833,Beth Paige,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 217,Small Box,0.370000004768372,2011-05-18,Delivered
1230,8995,2011-05-17,High,46,89.4100036621094,0.00999999977648258,Regular Air,21.4899997711182,1.88999998569489,0.759999990463257,Beth Paige,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Rubber Bands,Revere Boxed Rubber Bands by Revere,Wrap Bag,0.829999983310699,2011-05-19,Delivered
1258,9126,2009-11-17,Medium,47,2799.69995117188,0.0399999991059303,Regular Air,884.080017089844,62.0499992370605,3.99000000953674,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Small Box,0.550000011920929,2009-11-18,Delivered
1259,9127,2011-10-10,Not Specified,7,2039.56005859375,0.0399999991059303,Express Air,329.489990234375,279.480010986328,35,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.800000011920929,2011-10-12,Returned
1299,9509,2012-10-07,Not Specified,36,12175.8203125,0.0199999995529652,Delivery Truck,2825.14990234375,320.980010986328,58.9500007629395,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda Round Back Stacking Chairs,Jumbo Drum,0.569999992847443,2012-10-08,Returned
1300,9509,2012-10-07,Not Specified,5,101.209999084473,0.100000001490116,Express Air,2.13000011444092,18.9699993133545,5.21000003814697,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1887,Small Box,0.370000004768372,2012-10-08,Returned
1301,9509,2012-10-07,Not Specified,32,1585.64001464844,0.0199999995529652,Regular Air,707.150024414063,48.9099998474121,5.80999994277954,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1891,Small Box,0.379999995231628,2012-10-07,Returned
1337,9763,2011-08-13,Medium,44,176.259994506836,0.0700000002980232,Regular Air,75.129997253418,4.13000011444092,0.5,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 506,Small Box,0.389999985694885,2011-08-16,Delivered
1370,9927,2011-08-16,High,32,4655.06982421875,0,Delivery Truck,270.630004882813,140.979995727539,53.4799995422363,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.649999976158142,2011-08-17,Delivered
1371,9927,2011-08-16,High,44,10087.599609375,0.00999999977648258,Regular Air,3387.35009765625,218.080001831055,18.0599994659424,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Lifetime Advantage Folding Chairs, 4/Carton",Large Box,0.569999992847443,2011-08-17,Delivered
1372,9927,2011-08-16,High,34,1608.07995605469,0.0900000035762787,Express Air,82.1600036621094,50.9799995422363,6.5,Grant Carroll,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.730000019073486,2011-08-17,Delivered
1380,10022,2009-03-04,Low,1,12.1800003051758,0.0599999986588955,Regular Air,3.88000011444092,10.1400003433228,2.26999998092651,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.360000014305115,2009-03-04,Pending
1445,10437,2009-08-18,Critical,50,820.52001953125,0.00999999977648258,Regular Air,191.220001220703,15.9899997711182,13.1800003051758,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.370000004768372,2009-08-20,Delivered
1457,10499,2010-11-16,Not Specified,29,6250.93603515625,0.00999999977648258,Delivery Truck,31.2099990844727,262.109985351563,62.7400016784668,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,2010-11-17,Returned
